tweet_id,time,text,retweet_count,favorite_count,reply_count,quote_count,language,keyword
1664158303642083329,2023-06-01 06:33:52,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher.",0,0,0,0,en,University of Hong Kong
1664159379573325824,2023-06-01 06:38:09,#HKBU's Alumni Affairs Office presents the “I Can Shine” Alumni Sharing Video Series to highlight the success stories of our alumni. The 3rd episode features alumna Dr Emily Chow-Quesada of the Department of English Language and Literature. https://t.co/OkTUP5PgfV @HKBU_Alumni https://t.co/PFCLcosFlS,0,0,0,0,en,University of Hong Kong
1664161861250748417,2023-06-01 06:48:01,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher.",0,0,0,0,en,University of Hong Kong
1664162577595895808,2023-06-01 06:50:51,"#HKU INNOVATION RESTORES CORAL REEFS: Created through interdisciplinary collaboration, #HKU's 3D-printed terracotta structures help restore marine habitats damaged by climate change and bolster them for an uncertain future. https://t.co/XaCRuosdv3",0,0,0,0,en,University of Hong Kong
1664177978098712576,2023-06-01 07:52:03,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher.",0,0,0,0,en,University of Hong Kong
1664178715482554368,2023-06-01 07:54:59,"The #CUHK research team believes the results provide strong evidence to encourage older patients, both in nursing homes and in the community, to seek medical assistance and take oral antivirals as soon as they get infected. https://t.co/IftagVoTS7",0,1,0,0,en,University of Hong Kong
1664180562247163904,2023-06-01 08:02:19,@TaraGile3 She told the story that how she went to the US and accused the university of Hong Kong assisted in concealing the fact of epidemic situation.,0,0,0,0,en,University of Hong Kong
1664188257054146561,2023-06-01 08:32:54,"Assistant professor position in land surveying / geospatial technologies available at the Department of Land Surveying and Geo-Informatics, Hong Kong Polytechnic University https://t.co/DfwISmPGKF apply by 19 Jun 2023",0,0,0,0,en,University of Hong Kong
1664188270945742848,2023-06-01 08:32:57,"Assistant professor position in human geography (e.g. economic geography, transport geography and geography of China) available at the Department of Geography and Resource Management, Chinese University of Hong Kong https://t.co/sUdHJsHamw position open until filled",0,0,0,0,en,University of Hong Kong
1664196479169499137,2023-06-01 09:05:34,"@DrLiMengYAN1 Leung Cheuk-wai, dean of the Faculty of Medicine at the University of Hong Kong, also said he did not know Yan",0,0,0,0,en,University of Hong Kong
1664200090440077313,2023-06-01 09:19:55,@ikhastella Yan Limeng went from being a postdoctoral researcher in virology and immunology at the Center for Infectious Disease Research at the School of Public Health of the former University of Hong Kong to being praised as a hero by Trump's senior advisors and conservative authorities.,0,0,0,0,en,University of Hong Kong
1664201359699361792,2023-06-01 09:24:58,"@jessie_sitoy15 On July 10, Yan Limeng debuted on the news channel, in addition to account for their trip to the United States, also accused the University of Hong Kong to help conceal the epidemic, but did not mention their relationship with Guo Wengui, Bannon.",0,0,0,0,en,University of Hong Kong
1664210178407800832,2023-06-01 10:00:00,"About 1,000 #HongKong university students are set to begin their summer internships in #Beijing, #Shanghai, #Chongqing, and many #GBA cities to deepen their understanding of the culture and business development on the Chinese mainland.
https://t.co/Z41CIv3z5W",0,0,0,0,en,University of Hong Kong
1664211249335529473,2023-06-01 10:04:16,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher. https://t.co/nFlKJhZoz8",0,0,0,0,en,University of Hong Kong
1664211847380365313,2023-06-01 10:06:38,"Students from Hong Kong and Macao pursue their dreams in Guangzhou. Today, we will visit Jinan University Hong Kong and Macao Children's School and Chaotian Primary School in Guangzhou to see the happy journey of the children. https://t.co/t5iPcOa8cb",0,0,0,0,en,University of Hong Kong
1664221119123947520,2023-06-01 10:43:29,@bitcloud University of Hong Kong already has its own LLM at about GPT 3.5 level. Not a copy,0,0,0,0,en,University of Hong Kong
1664223415438544896,2023-06-01 10:52:36,"🚨 This is weird… If I’m not wrong, ChatGPT is not supposed to be accessible in Hong Kong. So how did the Hong Kong University of Science &amp; Technology build its “own” version of ChatGPT based on ChatGPT 3.5? And it’s a paid service!!! https://t.co/GY85w3Mbhb",0,0,1,1,en,University of Hong Kong
1664227233190514690,2023-06-01 11:07:46,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher. https://t.co/rRfJSmpxKC",0,0,0,0,en,University of Hong Kong
1664234121822871552,2023-06-01 11:35:09,"The IARFC Hong Kong/Macau Chapter has started their first ever Master Registered Financial Specialist (MRFS) Class in conjunction with the with the School of Business, Hang Seng University of Hong Kong.

#Trust #Fintech #HangSeng #IARFC https://t.co/yuJRQzGZ1I",0,0,0,0,en,University of Hong Kong
1664240881531068416,2023-06-01 12:02:00,"May you send us two for free,please.  https://t.co/vgWfRRD4eW",0,0,0,0,en,University of Hong Kong
1664241216370667522,2023-06-01 12:03:20,"George joins TAG after working as the head of Meta’s region-wide policy operation, based in Hong Kong.

He is also a World Fellow at Yale University and a Senior Fellow for the Centre for Civil Society and Governance at the University of Hong Kong.

https://t.co/1P679dMlzX",0,0,1,0,en,University of Hong Kong
1664243479805935622,2023-06-01 12:12:20,"Guest lecture today with Prof Daniel A. Bell @DanielB89913888, University of Hong Kong, on The Revival of Confucian Communism in China. Co-organized with @uibjus.
@UiBsamfunn https://t.co/vy9kGYDTOR",1,3,0,0,en,University of Hong Kong
1664245286208782336,2023-06-01 12:19:31,"in China, Hong Kong, Japan, when you are in your 20s, you are expected to do really well at school, college and university. study ICT, business, teaching, law and to get a job in any of those areas - not end up working in retail shops and restaurants where it is frowned upon",0,0,0,0,en,University of Hong Kong
1664253314308136961,2023-06-01 12:51:25,#CUHK has been placed 83rd in the Times Higher Education (#THE) Impact Rankings 2023 and is again the highest ranked university in HK. It is the first year that it has been ranked among the world’s top 100. Details: https://t.co/ewx7PTv5iD https://t.co/rzw0MQkv5H,0,1,0,0,en,University of Hong Kong
1664304022780534789,2023-06-01 16:12:54,"Top 10 Most Graduate Employability Ranking, 2022:

1. 🇺🇲 MIT
2. 🇺🇲 Stanford University
3. 🇺🇲 UCLA
4. 🇦🇺 University of Sydney
5. 🇺🇲 Harvard 
6. 🇨🇳 Tsinghua University 
7. 🇬🇧 Oxford
8. 🇦🇺 University of Melbourne
9. 🇺🇲 Cornell University 
10. 🇭🇰 University of Hong Kong

(Source: QS)",0,0,0,0,en,University of Hong Kong
1664385718901252099,2023-06-01 21:37:32,"Chris Patten, Chancellor of the University of Oxford, former Governor of Hong Kong and former Chairman of the Conservative Party not mincing words here in his assessment of Brexit:
 https://t.co/xlCY0WgOYk",1,1,0,0,en,University of Hong Kong
1664386573331300353,2023-06-01 21:40:56,"@FBuckley17 @bbctodayy I like Patten a lot. But, just to be the devil's advocate, he must have some of the largest public pension pots around - cabinet minister, European commissioner, Hong Kong Governor, NI Police governor, BBC Chairman, Oxford University Chancellor...",0,0,1,0,en,University of Hong Kong
1664394020448088066,2023-06-01 22:10:32,"“The truth is we’re in one hell of a mess”

Former Conservative party chairman, Chris Patten, condemns the economic situation in the UK citing inflation, lax monetary policy and Brexit, and calls for politicians to be honest with the public

#bbcqt https://t.co/x3u55OzAyy https://t.co/8xvCdvpfOP",909,3054,228,187,en,University of Hong Kong
1664404569412050947,2023-06-01 22:52:27,"[Recap] Hong Kong to allow university students to apply for gov’t jobs up to 2 years ahead of graduation 

https://t.co/w1Dz0IbUHg",0,2,0,0,en,University of Hong Kong
1664405485036904450,2023-06-01 22:56:05,@weakness_not @implausibleblog @ClareEuro Patten hasn't been an MP for 30 years lad. He held a couple of minor jobs such as the last governor of Hong Kong and Chancellor of Oxford University. Nowt much..He has been keeping his powder very very dry mind !!!,0,1,0,0,en,University of Hong Kong
1664411105840730115,2023-06-01 23:18:25,"@marrtoffee Chris Patten: we did very well for him. Such a mediocre politician and Governor of Hong Kong, EU Commissioner and Chancellor of Oxford University. Last I heard he was far too sick to be called to account. Doesn't look so sick now!",0,0,0,0,en,University of Hong Kong
1664445486512902145,2023-06-02 01:35:02,She told the story that how she went to the US and accused the university of Hong Kong assisted in concealing the fact of epidemic situation https://t.co/1r7X1HpMSe,0,0,0,0,en,University of Hong Kong
1664450473913643008,2023-06-02 01:54:51,"Apple Daily's previous behavior reminded me of Yan Limeng, a former intern researcher at the University of Hong Kong's public health laboratory, who also published false information about the origin of COVID-19 https://t.co/Mr97UNV2Rl",0,0,0,0,en,University of Hong Kong
1664453285963763713,2023-06-02 02:06:02,"（In fact，her true identity is the researcher of public health laboratory of the University of Hong Kong.）In July,she accepted the interview by Fox，and claimed that China was concealing the truth of the Novel Coronavirus epidemic.Owever, https://t.co/i9YRruPWfT",0,0,0,0,en,University of Hong Kong
1664456728463945728,2023-06-02 02:19:42,"@TaraGile3 Apple Daily's previous behavior reminded me of Yan Limeng, a former intern researcher at the University of Hong Kong's public health laboratory, who also published false information about the origin of COVID-19.",0,0,0,0,en,University of Hong Kong
1664461326779817985,2023-06-02 02:37:59,Artificial Intelligence – The Hong Kong University of Science and Technology (Guangzhou) https://t.co/BPBw02eEo4 #ai #ml #dl,0,0,0,0,en,University of Hong Kong
1664461798265987077,2023-06-02 02:39:51,"@LawrenceSellin @DrLiMengYAN1 （In fact，her true identity is the researcher of public health laboratory of the University of Hong Kong.）In July,she accepted the interview by Fox，and claimed that China was concealing the truth of the Novel Coronavirus epidemic.Owever",0,0,0,0,en,University of Hong Kong
1664462088750743553,2023-06-02 02:41:00,"@LawrenceSellin @Michael_Yon @Southcom Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664463377047998466,2023-06-02 02:46:07,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664466629810606083,2023-06-02 02:59:03,"@LawrenceSellin @DrLiMengYAN1 .Besides, the School of Public Health of the University of Hong Kong has declared that Yan has not conducted any human-to-human research on novel coronavirus in the University.",0,0,0,0,en,University of Hong Kong
1664469539910823936,2023-06-02 03:10:37,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664470515367522311,2023-06-02 03:14:29,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664471950431846401,2023-06-02 03:20:12,"@ryb1323 @PartidoPCC Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664483478313000962,2023-06-02 04:06:00,"What happens when physics combines with engineering? In fact, engineers solve real-world challenges by applying the laws of science. Learn more from Ong Chin Yuan, Outstanding Student 2022 of PolyU’s Faculty of Science: https://t.co/ewRFmjRyGx https://t.co/PkwZEJIiiM",0,0,0,0,en,University of Hong Kong
1664487548343951361,2023-06-02 04:22:10,"Looking for a #break after a #busysemester? Look no further than #CUHK! Our #campus has some of the best spots in the city to relax and unwind with good food, good views and great activities. Watch the video to discover more! #CUHKCampusComforts #UniversityLife #RechargeatCUHK https://t.co/BlX7F5NrLZ",0,1,0,0,en,University of Hong Kong
1664512235878641668,2023-06-02 06:00:16,"Do you want to visualise your dreams? This AI tool developed by the universities of Singapore and Hong Kong can generate images based on brain activity

https://t.co/GSb1BD0XFY",0,0,0,0,en,University of Hong Kong
1664517841788506112,2023-06-02 06:22:33,"Binary organic solar cell achieves 19,31% efficiency: Hong Kong Polytechnic University researchers have developed a binary organic solar cell (OSC) with a record power conversion efficiency of 19.31%. They… #renewableenergy #solarenergy #sustainability https://t.co/o1LfIltiUS https://t.co/WKOEOSmOHG",0,2,0,0,en,University of Hong Kong
1664525364004003842,2023-06-02 06:52:26,@MissStury @acgrayling And you seem to have forgotten that he was also the last Governor of Hong  Kong and former Chancellor of Oxford University   Nobody much then?,0,1,0,0,en,University of Hong Kong
1664527486967861251,2023-06-02 07:00:52,"On 10 February 2023, CFPR held its e-seminar with Professor Tong Yuying from the Chinese University of Hong Kong. Her research areas crosscut social demography, migration and immigration, family and life course, gender as well as population health/well-being. https://t.co/7kAk3fgZk0",0,0,1,0,en,University of Hong Kong
1664528159470137344,2023-06-02 07:03:33,"Hong Kong Polytechnic University @HongKongPolyU has announced achieving a ‘remarkable’ binary organic solar cells of 19.31%, which it claims to be the highest efficiency for binary OSC’s so far, one that will likely create tremendous opportunities for BIPV https://t.co/cgBSPF2n5A https://t.co/lCwgy1b5dA",0,0,0,0,en,University of Hong Kong
1664531711336787968,2023-06-02 07:17:40,"Dr Charles Feng, Associate Professor of the #HKBU Department of Interactive Media, has been appointed as the Editor-in-Chief of the Cogent Social Sciences, an academic journal published by the international publisher Taylor &amp; Francis. https://t.co/R6f2iz2h6x https://t.co/Tko1GhOuUe",0,0,0,0,en,University of Hong Kong
1664534450347077632,2023-06-02 07:28:33,@JaniceS39071280 accused the University of HongKong of helping to cover up the epidemic,0,0,0,0,en,University of Hong Kong
1664534564352475136,2023-06-02 07:29:00,"A team of researchers at the University of Hong Kong,  Shenzhen, China has just published a paper that studies three-dimensional (3D) online placement for a UAV to construct relay links to two ground users to help guide unmanned aerial vehicles in dense https://t.co/rigCemeBc6",0,0,1,0,en,University of Hong Kong
1664538161366855680,2023-06-02 07:43:17,"2023 International Workshop on Signal Processing and Machine Learning (WSPML 2023), organized by Xi'an Jiaotong University, Key Laboratory of Optoelectronic Technology&amp;System (Chongqing Univeristy), Ministry of Education and co-organized by South China University of Technology. https://t.co/lEcp44BPrE",0,0,0,0,en,University of Hong Kong
1664539364846891012,2023-06-02 07:48:04,"Greetings from the Department of Education Policy and Leadership (EPL) at The Education University of Hong Kong! We specialize in school leadership, education policy, and professional development. For more information, please watch this video 👇

https://t.co/qfgAXIYKMA",0,0,0,0,en,University of Hong Kong
1664550695071277056,2023-06-02 08:33:06,#ISEIS at #CUHK has been awarded total HK$33 million by the HK Government for two groundbreaking research projects in the fields of #smarttraffic and #satellite remote sensing led by Prof. Kwan Mei-po and Prof. Ma Peifeng. https://t.co/pjgkPBN5pa https://t.co/MJxZsxNFmS,0,0,0,0,en,University of Hong Kong
1664565620967624704,2023-06-02 09:32:24,"Apple Daily's previous behavior reminded me of Yan Limeng, a former intern researcher at the University of Hong Kong's public health laboratory, who also published false information about the origin of COVID-19.",0,0,0,0,en,University of Hong Kong
1664580437740597248,2023-06-02 10:31:17,"Patten was the 28th Governor of Hong Kong, he was Chairman of the Conservative Party, he's a life peer and has been Chancellor of the University of Oxford since 2003 he's not the 'blob' or a 'tofu-eating wokerati' he's a true blue Tory and correct.",0,2,1,0,en,University of Hong Kong
1664596982097215491,2023-06-02 11:37:01,"We're delighted to be hosting Professor James Kung (University of Hong Kong) for the Crafts Lecture 2023!

James will deliver his paper on the rise of the Chinese Communist Party.

15 June, 17:00 (UK time). In person &amp; online.

Register: https://t.co/LAK2TTixDY https://t.co/J52E1FdfMD",0,0,0,0,en,University of Hong Kong
1664614516288802816,2023-06-02 12:46:42,"2. The Sandbox @TheSandboxGame $SAND
Sandbox is Building Hong Kong’s Metaverse

Hong Kong University of Science and Technology (HKUST) and Hong Kong Design Institute (HKDI) joined “Sandbox’s Mega City 3”
(3/6) https://t.co/Eeo2se5yT0",0,0,1,0,en,University of Hong Kong
1664621813153030144,2023-06-02 13:15:42,"Dinner at the Foreign Correspondents' Club with Hong Kong University of Science and Technology Year 1 mentee Chantel Chan
在外國記者會與 香港科技大學一年級徒弟  陳芊彤  共晉晚餐 https://t.co/ZM3P3PJVLD",0,1,0,0,zh,University of Hong Kong
1664626026482155521,2023-06-02 13:32:26,"Transbronchial Ablation Techniques | Rainbow Lau, MD | The Chinese University of Hong Kong, Hong Kong

Rainbow Lau discusses different techniques for transbronchial localized ablation of nodules as an alternative for surgical resection. (1/2)",0,0,1,0,en,University of Hong Kong
1664628486131134465,2023-06-02 13:42:13,"They triumph over different university teams in Asia, including the City University of Hongkong and the RMIT University Vietnam, who were the 1st and 2nd runners-up, respectively.

Read more here: https://t.co/bKNJu7fPou",0,0,0,0,en,University of Hong Kong
1664655919588823043,2023-06-02 15:31:13,"Surely it is not mere flim-flam for someone at the very bullseye of the Establishment to say this so plainly. 

Thatcherite, onetime Party Chair, Governer of Hong Kong, Chair of the BBC Trust, Chancellor of the University of Oxford, &amp; European Commissioner.

Perhaps pre-agreed?",0,0,0,0,en,University of Hong Kong
1664695109491871755,2023-06-02 18:06:57,"@Cointelegraph @IBM @Oracle @Cisco @amazon @Google @MaryLacity @uawaltoncollege @uawalton_bcoe @Walmart @TysonFoods @ArcBestCorp @Studydotcom @Grayscale @HarrisPoll @NUSingapore @Cornell .@HongKongPolyU:
- government-funded university in Hung Hom, #HongKong
- among the most advanced courses: the Master of Science in #Blockchain Technology

@UNIC_ENG:
- in Nicosia, Cyprus
- among the most noteworthy programs: the Master of Science in Blockchain &amp; #DigitalCurrency",0,0,1,0,en,University of Hong Kong
1664705583839170562,2023-06-02 18:48:34,"In May 2023, #HongKong police seized the “Pillar of Shame” statue, a two-ton statue that was installed in the University of Hong Kong in 1997 to pay tribute to those who died in the #TiananmenMassacre. 

https://t.co/9508ykrBCz",0,0,0,0,en,University of Hong Kong
1664717498464317443,2023-06-02 19:35:55,"The University of Hong Kong - HKU - 香港大學学习 Accounting and Finance
在校时间：2010年至 2014年",0,0,0,0,zh,University of Hong Kong
1664758552877989888,2023-06-02 22:19:03,Artificial Intelligence – The Hong Kong University of Science and Technology (Guangzhou) - https://t.co/ZV1COEwIu7 #GoogleAlerts,0,0,0,0,en,University of Hong Kong
1664808978516262914,2023-06-03 01:39:25,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher. https://t.co/dzA2uwSdft",0,0,0,0,en,University of Hong Kong
1664816634693861379,2023-06-03 02:09:51,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher. https://t.co/l4MCLDPtmp",0,0,0,0,en,University of Hong Kong
1664816860842401794,2023-06-03 02:10:45,"5/ Moreover, a museum run by the vigil’s organisers was shuttered, monuments were removed from universities &amp; dozens of books about 1989 crackdown were pulled from libraries.

#TiananmenSquareMassacre #Jun4 #HongKong",0,0,1,0,en,University of Hong Kong
1664819930947280896,2023-06-03 02:22:57,"Limeng, a former researcher at the University of Hong Kong School of Medicine secretly left Hong Kong, https://t.co/u7hiSVS10M",0,0,0,0,en,University of Hong Kong
1664846878083538945,2023-06-03 04:10:01,"States in November 2020, and pointed out that Yan Limeng, a former researcher at the University of Hong Kong School of Medicine secretly left Hong Kong, https://t.co/mOAlo3iDB8",0,0,0,0,en,University of Hong Kong
1664865591172407296,2023-06-03 05:24:23,"Limeng, a former researcher at the University of Hong Kong School of Medicine secretly left Hong Kong, actively spoke out in the United States and accused https://t.co/VyxIljAds7",0,0,0,0,en,University of Hong Kong
1664885820132585473,2023-06-03 06:44:46,"Lunch at the Foreign Correspondents' Club with students of Hong Kong Baptist University 
在外國記者會與香港浸會大學同學共晉午餐 https://t.co/9dUAv5tSaT",1,1,0,0,zh,University of Hong Kong
1664933735735721985,2023-06-03 09:55:10,"Nueva oferta de trabajo en todoELE: Lecturer (Spanish &amp; English) (Hong Kong University of Science &amp; Technology, China) https://t.co/yK0amFcFq8 #TwitterELE",0,0,0,0,es,University of Hong Kong
1664938583042523137,2023-06-03 10:14:25,"During watching the cricket match at the venue of the Zhejiang University of Technology, Eric felt that the weather is hot, just the same as the competition between Hong Kong of China and Japan. Wow! Let's take a look. #AsianGamesTour https://t.co/qUHsYkjZOK",0,0,0,0,en,University of Hong Kong
1664943435068080130,2023-06-03 10:33:42,"@Kyusufabba Good day, sir. I am doing my PhD in Innovation, Policy and Entrepreneurship at the Hong Kong University of Science and Technology. I would like to share my ideas on how I believe we can tackle affordable housing in Kano state, sir.",0,0,0,0,en,University of Hong Kong
1664943957028270082,2023-06-03 10:35:47,"@KashimSM Good day, sir. I am doing my PhD in Innovation, Policy and Entrepreneurship at the Hong Kong University of Science and Technology. I want to discuss potential solutions to tackle Nigeria's housing challenge. I will be glad if given the privilege, sir.",0,0,0,0,en,University of Hong Kong
1664954706106662913,2023-06-03 11:18:29,@Kyusufabba I would he happy to help connect the government to the Hong Kong University of Science and Technology. Both Hong Kong and Guangzhou campus.,0,0,0,0,en,University of Hong Kong
1665010170483691520,2023-06-03 14:58:53,university of hong kong's 'traditional house of the future' 3D-printed in china https://t.co/lAr6egdinj,0,0,0,0,en,University of Hong Kong
1665027866436698119,2023-06-03 16:09:12,as far as i know currently local universities did not provide digital dental training. Some of my colleagues they learn mostly from Taiwan or Hong Kong. Local lab they teach you more on conventional works. But it is still relevant to current flow of dental industry,0,0,0,0,en,University of Hong Kong
1665051481882632192,2023-06-03 17:43:03,"Mania Collegiate League 2023 is over! After 2 years of winning, University of Waterloo suffers their first elimination by the Chinese University of Hong Kong! This match went to TB, and MCL has a new Champion. That's it for the o!CL '22-'23 season. Thanks for all the love &lt;3. https://t.co/h06ExOlpVN",0,2,0,0,en,University of Hong Kong
1665086567344480257,2023-06-03 20:02:28,"@BobRae48 Johnston has three children who studied in People's Republic of China Universities. Debbie at Hong Kong, Zhejiang &amp; Nanjing; Alex for two years at Beijing &amp; Hangzhou; and Jenifer at Fudan University in Shanghai.",0,0,0,0,en,University of Hong Kong
1665091688245723142,2023-06-03 20:22:49,"@Lawsecnet @x33fcon Hi, I wrote the #Chronicle blog.  Couple additional things (based only on the PDF)&gt;
- Around the time of this blog we also were able to identify targeting around universities in Hong Kong
- Winnti (// Treadstone) is assessed with medium-high confidence to be commercially sold,…",0,1,0,0,en,University of Hong Kong
1665103808161017857,2023-06-03 21:10:58,je me demande même si je met pas hong kong devant canada… le pb c’est que mon école a une seule uni partenaire avec hong kong + une qui s’appelle the chinese university of hong kong qui est techniquement en chine mais très à côté de hong kong donc boooon,0,0,0,0,fr,University of Hong Kong
1665131960665088001,2023-06-03 23:02:50,"[CL] GPT4GEO: How a Language Model Sees the World's Geography
J Roberts, T Lüddecke, S Das, K Han, S Albanie [University of Cambridge &amp; University of Gottingen &amp; The University of Hong Kong] (2023)
https://t.co/pRidtDr5CF https://t.co/TBJztP2D7D",0,0,0,1,en,University of Hong Kong
1665173143365853185,2023-06-04 01:46:29,"China-related job ads

TT
🔸History: Nanyang Technological University

non-TT
🔸Language: Hokkaido Bunkyo University

Japan-related job ads

non-TT
🔹Language: Hong Kong University of Science &amp; Technology; University of Kentucky",0,0,0,0,en,University of Hong Kong
1665189875753140225,2023-06-04 02:52:58,"@CarolHarr10 Yanlimeng , an assistant of the P3 Laboratory of the University of Hong Kong (raising mice and graduating from Ophthalmology), she listened to # Guo Wengui and # Steve Bannon to spread the conspiracy theory of covid-19 virus.",0,0,0,0,en,University of Hong Kong
1665232527349489665,2023-06-04 05:42:27,"A mainland Chinese student paid tribute to the June 4, 1989, #TiananmenSquareMassacre in the Chinese University of Hong Kong campus, where the Goddess of Democracy statue had been situated before being removed last year. No More Tiananmen

@Noahpinion
@PoojaShali
@RShivshankar https://t.co/IJQVMQW7zp",0,1,0,0,en,University of Hong Kong
1665244265889296385,2023-06-04 06:29:06,"The University of #HongKong has ordered the removal of the 8mtr high #TiananmenSquareMassacre statue placed within Haking Wong Building inside the University since https://t.co/Yx2r8VO1Hp was made in remembrance of the June 4, 1989 #TiananmenMassacre who were killed by #PLA. https://t.co/rCn0YBGxK4",0,0,0,0,en,University of Hong Kong
1665249004756811776,2023-06-04 06:47:56,"I was a first year university student then, just returned to Hongkong for summer vacation.

There was never any footage of soldiers shooting at people at all.

The first bloody pics were posted outside of Giordano - the Jimmy Lai owned clothing outfit. Now we know why.",0,1,0,0,en,University of Hong Kong
1665266530194432000,2023-06-04 07:57:34,Six police officers were stationed at the Chinese University of Hong Kong's MTR station on the 34th anniversary of the Tiananmen crackdown on Sunday. A statue commemorating 1989 once stood at the campus entrance but was removed by the university in 2021. Photos: Peter Lee/HKFP. https://t.co/B8bWpvR7hS,3,2,0,0,en,University of Hong Kong
1665312949135716357,2023-06-04 11:02:01,Today is the 34st commemoration of the June 4th 1989 Beijing Tiananmen Square massacre in which maybe from 1000 up to 2000 protesters were murwere. In 2009 I visited this monument on the campus of Hong Kong University. Since a while the monument has gone. https://t.co/nSWnz9GShQ,0,0,0,0,en,University of Hong Kong
1665318100181327872,2023-06-04 11:22:29,"@hongkong_ball American GPAs are soooo weird... My country grades you on a 0/10 scale, and I'm yet to find a fucker that managed to consistently have a &gt;8 grade on all subjects (Mind you I'm in the best university of my country). 
I do suspect however that since americas universities are...",0,0,1,0,en,University of Hong Kong
1665318956918243330,2023-06-04 11:25:54,"@hongkong_ball ...paid, they have somewhat of a vested interest in keeping some of the grades up, it's a phenomenon that happens here on private universities. 
While public universities (undisputably better in all aspects) are known for badish grades, failed classes, and degrees taking longer.",0,0,0,0,en,University of Hong Kong
1665352620813197313,2023-06-04 13:39:40,Looking forward to engaging in methodological discussions tomorrow at City University of Hong Kong!,0,0,0,0,en,University of Hong Kong
1665356612888940548,2023-06-04 13:55:31,"China isn’t waiting to set down rules on generative AI |
As Angela Zhang, a law professor at the University of Hong Kong, recently wrote, the government is playing multiple roles: “The Chinese government should not only be viewed as a regulator, but also as an advocate, sponsor,…",0,1,0,0,en,University of Hong Kong
1665359866523967488,2023-06-04 14:08:27,"#3Dprinting with a message.
From #June4, 2022. In Pictures: Anonymous Hong Kong students hid miniatures of vanished #Tiananmen #Goddess of #Democracy statue around a university campus. 

https://t.co/V6oIfoH2V1 via @hkfp | @leamokhc 

#3DModel #GoddessOfDemocracy #artmatters",0,0,0,0,en,University of Hong Kong
1665378286107791360,2023-06-04 15:21:39,"@stats_feed @POTUS Best student cities, 2023 ranking / Number of universities:

🇬🇧London / 40+
🇩🇪Munich / 13
🇰🇷Seoul / 40
🇨🇭Zurich / 2
🇦🇺 Melbourne / 7
🇩🇪 Berlin / 9
🇯🇵 Tokyo / 100+
🇫🇷 Paris / 13
🇦🇺 Sydney / 5
🇬🇧 Edinburgh / 4
... 11. 🇺🇸 Boston / 35+
🇭🇰 Hong Kong / 9

🇸🇬 Singapore / 6
🇨🇦 Montreal /…",0,1,0,0,en,University of Hong Kong
1665395885818118145,2023-06-04 16:31:35,"The University of Hong Kong, under the diktat of CCP, was pressured to remove “Pillar of Shame,” a large sculpture commemorating the massacre victims, from the university premises in December last year. #TiananmenSquareMassacre https://t.co/iL3ZB0FkwU",0,0,0,0,en,University of Hong Kong
1665469430233550849,2023-06-04 21:23:49,"@thonwingp I was a university student at the time of the Tiananmen Square incident 32 years ago, but looking back on that time, I began to realize that this student movement was an anti-China movement conducted by the United States through Hong Kong. At that time, the government was often↓",0,0,1,0,en,University of Hong Kong
